ID,rating
722485,0
41096,0
564681,0
502918,0
546945,0
810096,0
883539,0
763117,0
153153,0
719520,0
286265,0
833207,0
107762,0
896393,0
700639,0
201862,0
60392,0
210027,0
398110,0
718797,0
948263,0
553070,0
445372,0
652127,0
80075,0
109586,0
94574,0
360339,0
657588,0
55866,0
508645,0
954279,0
261339,0
857694,0
33381,0
533366,0
493240,0
82127,0
377508,0
498719,0
928692,0
268001,0
643925,0
937491,0
179114,0
927730,0
414384,0
596276,0
338170,0
144493,0
460416,0
1000152,0
1713,0
984622,0
467472,0
288329,0
844414,0
530088,0
147651,0
608628,0
809261,0
908547,0
19929,0
296289,0
109099,0
767560,0
118830,0
335016,0
681866,0
40666,0
748832,0
192454,0
983761,0
723302,0
668492,0
649981,0
302312,0
577852,0
403546,0
658557,0
596604,0
156848,0
702693,0
680245,0
587648,0
480241,0
931817,0
660222,0
764729,0
442554,0
305896,0
256835,0
966761,0
577042,0
298443,0
617625,0
439903,0
219956,0
347146,0
567124,0
927995,0
890958,0
155869,0
302092,0
229221,0
462582,0
526111,0
640010,0
710127,0
5465,0
40802,0
202782,0
367412,0
994873,0
120552,0
96505,0
480712,0
534720,0
82981,0
211057,0
482173,0
599090,0
1711,0
789735,0
979910,0
798936,0
356644,0
260879,0
909440,0
245114,0
736703,0
884167,0
121334,0
175181,0
841768,0
633988,0
879288,0
474663,0
538301,0
59174,0
727912,0
265173,0
589174,0
666336,0
816736,0
837331,0
737863,0
531744,0
895242,0
595196,0
413705,0
3727,0
597879,0
431658,0
400048,0
318562,0
137442,0
77915,0
978779,0
683629,0
391527,0
497354,0
643334,0
294471,0
83391,0
937652,0
345829,0
791767,0
337436,0
861044,0
502890,0
886813,0
287384,0
372871,0
157937,0
963203,0
920263,0
549292,0
398701,0
89801,0
233271,0
894446,0
428477,0
780342,0
475938,0
188216,0
936364,0
971848,0
159078,0
557450,0
604642,0
920106,0
603455,0
987078,0
947018,0
264934,0
394357,0
184889,0
596925,0
917961,0
75723,0
544935,0
641673,0
761177,0
558751,0
108808,0
50303,0
448490,0
825154,0
849629,0
367211,0
70126,0
496899,0
358540,0
75255,0
658148,0
143737,0
978991,0
546852,0
773778,0
718545,0
639254,0
28810,0
459445,0
516735,0
558397,0
937344,0
581495,0
432338,0
394029,0
291344,0
208092,0
486305,0
838930,0
952367,0
194681,0
838748,0
322869,0
504721,0
304124,0
970381,0
315824,0
232072,0
922276,0
259012,0
826715,0
766780,0
48709,0
504897,0
95389,0
309437,0
123428,0
497078,0
191631,0
430955,0
671350,0
373424,0
615608,0
994105,0
67516,0
314950,0
179369,0
160739,0
35585,0
920638,0
421142,0
529963,0
262554,0
515929,0
970798,0
648442,0
664862,0
622669,0
705008,0
81005,0
385218,0
796183,0
383127,0
416913,0
62820,0
208846,0
875600,0
824503,0
720658,0
437696,0
361009,0
466129,0
789826,0
28337,0
163088,0
997671,0
935872,0
593429,0
683903,0
7536,0
183652,0
858194,0
456014,0
667107,0
814259,0
743972,0
699026,0
564748,0
561436,0
397296,0
309777,0
975717,0
82511,0
480077,0
541692,0
51810,0
78788,0
268690,0
178503,0
481691,0
497267,0
617557,0
364754,0
804803,0
806718,0
867263,0
954313,0
111471,0
574104,0
934438,0
228110,0
476522,0
686782,0
793241,0
259253,0
868428,0
962082,0
706499,0
728203,0
416755,0
590287,0
188358,0
321991,0
227431,0
922321,0
941041,0
555181,0
66896,0
342655,0
306433,0
198220,0
498221,0
492100,0
173266,0
174425,0
943990,0
130441,0
128758,0
971161,0
322528,0
703382,0
815200,0
749006,0
973415,0
35033,0
131587,0
554867,0
612434,0
60059,0
46405,0
756663,0
683339,0
282257,0
415660,0
385334,0
49663,0
71304,0
859585,0
684332,0
37761,0
25320,0
936592,0
233953,0
596637,0
349220,0
321008,0
221791,0
33205,0
913635,0
693411,0
749216,0
915733,0
574934,0
986107,0
251392,0
170150,0
159842,0
810013,0
112797,0
519657,0
802375,0
556510,0
861061,0
739205,0
5792,0
68894,0
478468,0
822127,0
509098,0
883873,0
324656,0
199199,0
910364,0
903608,0
161319,0
716248,0
818537,0
500055,0
517677,0
140239,0
879203,0
523956,0
850116,0
290946,0
400758,0
923395,0
287165,0
143939,0
473838,0
570482,0
85088,0
62175,0
526624,0
558109,0
553118,0
305125,0
570531,0
111523,0
191935,0
96082,0
294084,0
918285,0
437274,0
962920,0
79878,0
545956,0
481014,0
887754,0
658859,0
36087,0
838246,0
608431,0
966624,0
560926,0
103425,0
220899,0
371296,0
995586,0
885651,0
970441,0
773109,0
200203,0
220529,0
901728,0
260626,0
743127,0
894574,0
733035,0
125463,0
54464,0
669508,0
426288,0
633202,0
614213,0
68085,0
774005,0
890099,0
297139,0
764577,0
75394,0
860362,0
561705,0
489259,0
667153,0
194268,0
111190,0
460892,0
770255,0
79622,0
258615,0
431681,0
338242,0
933199,0
447443,0
938895,0
745045,0
123705,0
379551,0
542668,0
972132,0
462564,0
161331,0
970376,0
1239,0
755415,0
33495,0
310120,0
64792,0
359415,0
613344,0
69515,0
781060,0
695883,0
284177,0
514246,0
137070,0
745409,0
533567,0
46517,0
990245,0
652333,0
921342,0
444891,0
552579,0
173722,0
621883,0
934505,0
84114,0
695009,0
540577,0
630344,0
77547,0
653859,0
777904,0
28340,0
589788,0
869326,0
969362,0
911385,0
972130,0
873886,0
815918,0
288530,0
931716,0
243262,0
11320,0
704145,0
600204,0
207621,0
877367,0
529458,0
819481,0
971300,0
340488,0
470063,0
969681,0
311615,0
255066,0
916552,0
730267,0
438166,0
276991,0
567873,0
767221,0
242734,0
578185,0
287141,0
629848,0
764245,0
158508,0
203426,0
948660,0
914303,0
623339,0
121273,0
124508,0
372662,0
843414,0
623319,0
238110,0
466825,0
352665,0
309823,0
938658,0
731208,0
395866,0
442667,0
674371,0
407491,0
730871,0
301196,0
803166,0
187956,0
908613,0
245595,0
234130,0
366218,0
930023,0
241704,0
924565,0
576879,0
876738,0
905108,0
515459,0
473910,0
79572,0
347304,0
794011,0
126126,0
598113,0
651176,0
892495,0
208180,0
705845,0
72417,0
358131,0
565985,0
794525,0
125320,0
474057,0
587617,0
392062,0
522214,0
966999,0
435671,0
49544,0
868680,0
789019,0
277341,0
484303,0
79699,0
960229,0
596598,0
267025,0
612688,0
963344,0
789879,0
62152,0
341987,0
115659,0
883456,0
588999,0
962443,0
520170,0
34398,0
21707,0
748801,0
979696,0
215302,0
974496,0
889732,0
780217,0
950288,0
479056,0
339407,0
52043,0
165598,0
268756,0
927670,0
855916,0
980934,0
946553,0
680639,0
87957,0
981403,0
627312,0
72717,0
774814,0
911522,0
90337,0
14608,0
318258,0
245606,0
556382,0
22973,0
816208,0
276235,0
46835,0
677304,0
544963,0
179205,0
73153,0
612255,0
256852,0
7993,0
804979,0
141408,0
864747,0
125323,0
508926,0
765220,0
786053,0
343982,0
30738,0
210643,0
216667,0
999327,0
48163,0
262309,0
946891,0
258087,0
609214,0
782307,0
416104,0
827574,0
8659,0
350848,0
349152,0
432464,0
174781,0
279442,0
426309,0
924591,0
211886,0
571896,0
62742,0
995779,0
439663,0
608879,0
72420,0
618729,0
203500,0
696105,0
683128,0
370802,0
703735,0
723585,0
103642,0
425728,0
493600,0
854436,0
691743,0
487021,0
529023,0
264605,0
597216,0
208959,0
418299,0
713624,0
433695,0
126361,0
811014,0
406083,0
903563,0
3187,0
48319,0
221175,0
968477,0
771255,0
188025,0
409168,0
970394,0
561367,0
406649,0
848196,0
767302,0
745254,0
918805,0
8024,0
813800,0
459839,0
28491,0
973463,0
21220,0
739770,0
920032,0
638659,0
195092,0
908736,0
427232,0
122092,0
466922,0
37690,0
345105,0
958359,0
273545,0
76288,0
721130,0
22663,0
724892,0
966621,0
61991,0
152953,0
525607,0
948365,0
294502,0
932330,0
881029,0
87142,0
199679,0
841816,0
770259,0
423983,0
657129,0
850494,0
760391,0
71269,0
586359,0
988434,0
126818,0
273392,0
187770,0
377008,0
263757,0
281529,0
162889,0
881302,0
755543,0
112895,0
681250,0
251727,0
766982,0
243922,0
921968,0
629873,0
934534,0
588058,0
344213,0
140962,0
338293,0
816317,0
631955,0
340799,0
952280,0
37412,0
44736,0
884415,0
971535,0
313206,0
321228,0
853251,0
616132,0
771793,0
224185,0
302704,0
19876,0
392122,0
908832,0
238285,0
541776,0
166790,0
265501,0
141287,0
77134,0
70041,0
748470,0
383189,0
718809,0
834379,0
59635,0
689559,0
86370,0
412285,0
305622,0
986898,0
593957,0
992300,0
886113,0
161856,0
23952,0
956208,0
797951,0
581599,0
95749,0
493791,0
844351,0
578519,0
94439,0
356988,0
963012,0
187023,0
17539,0
449009,0
455954,0
510006,0
794190,0
195949,0
437638,0
403208,0
516445,0
186419,0
400862,0
226995,0
442442,0
596494,0
410106,0
953068,0
987270,0
68012,0
962559,0
994377,0
917,0
985352,0
79,0
892884,0
419675,0
474304,0
970722,0
628505,0
663665,0
930913,0
907562,0
338978,0
537329,0
376851,0
785189,0
150088,0
89456,0
190784,0
426630,0
557022,0
762814,0
673091,0
131476,0
658318,0
529556,0
108529,0
526541,0
403515,0
434940,0
245164,0
422153,0
711412,0
361305,0
905478,0
849864,0
101739,0
685956,0
504619,0
361137,0
109565,0
529507,0
97590,0
120329,0
656926,0
574979,0
95273,0
92171,0
789918,0
505119,0
85890,0
86166,0
383030,0
683664,0
632088,0
45032,0
42223,0
406109,0
759815,0
976978,0
474179,0
129671,0
494142,0
175835,0
640202,0
79955,0
564909,0
815820,0
399904,0
177289,0
359253,0
469038,0
726339,0
367268,0
463207,0
737834,0
96201,0
86074,0
39684,0
799266,0
630628,0
530807,0
294977,0
418025,0
296793,0
426869,0
693201,0
961061,0
111538,0
259187,0
232167,0
766531,0
963855,0
309557,0
703602,0
586777,0
202810,0
307374,0
63634,0
666903,0
826034,0
275191,0
890269,0
199759,0
179801,0
147953,0
165027,0
366986,0
750038,0
391355,0
280810,0
205092,0
656149,0
812292,0
919308,0
992423,0
190712,0
144254,0
2363,0
819437,0
283093,0
131854,0
107530,0
629190,0
690985,0
377445,0
207446,0
642285,0
167019,0
838001,0
725191,0
131250,0
869714,0
367766,0
280163,0
852973,0
914059,0
692717,0
567574,0
669977,0
433279,0
613945,0
181086,0
695452,0
789924,0
30400,0
657161,0
471021,0
680824,0
736362,0
455015,0
895326,0
913889,0
26290,0
296006,0
364815,0
877910,0
51566,0
655747,0
706512,0
354052,0
131287,0
172418,0
928527,0
780572,0
752079,0
913527,0
913582,0
269555,0
150563,0
299275,0
765982,0
45594,0
869792,0
850891,0
389230,0
100141,0
389363,0
5897,0
398796,0
446661,0
104973,0
229941,0
986575,0
72091,0
979961,0
525133,0
388703,0
107157,0
567821,0
896646,0
952502,0
242995,0
681776,0
760446,0
60243,0
936809,0
122647,0
844105,0
906570,0
913070,0
577625,0
634500,0
873221,0
638294,0
533309,0
195399,0
150713,0
888199,0
108793,0
531380,0
130921,0
494301,0
449421,0
434752,0
214509,0
605774,0
986260,0
988848,0
231554,0
884421,0
609589,0
256358,0
737062,0
260105,0
310890,0
993438,0
517463,0
170366,0
849039,0
243038,0
843779,0
6506,0
851088,0
848462,0
823341,0
889249,0
622518,0
325563,0
463529,0
501727,0
979458,0
161322,0
264045,0
265053,0
640970,0
407786,0
607477,0
94037,0
214974,0
94281,0
982478,0
412791,0
738644,0
789614,0
452755,0
360668,0
166135,0
443042,0
161139,0
253330,0
36887,0
962748,0
619890,0
655633,0
74063,0
233443,0
927038,0
9715,0
63424,0
724822,0
404213,0
235588,0
466340,0
314035,0
100223,0
228269,0
948334,0
90826,0
54764,0
987317,0
929938,0
370747,0
75432,0
147307,0
801804,0
56244,0
958232,0
672577,0
563223,0
522573,0
884339,0
168263,0
714044,0
705970,0
440414,0
261124,0
865026,0
621430,0
330113,0
684953,0
232569,0
605548,0
318942,0
672183,0
904431,0
516433,0
393021,0
704522,0
470955,0
250280,0
946443,0
623629,0
646241,0
395322,0
974976,0
9238,0
353730,0
471236,0
735959,0
325433,0
397544,0
895592,0
463377,0
654990,0
66250,0
273495,0
77492,0
604613,0
514226,0
97451,0
139938,0
86587,0
43640,0
986835,0
497372,0
411959,0
195446,0
565425,0
480466,0
130953,0
717413,0
531207,0
493042,0
522531,0
32268,0
112153,0
372254,0
811438,0
482650,0
405299,0
186175,0
279255,0
740865,0
262864,0
592835,0
515246,0
493724,0
730462,0
347564,0
283004,0
22730,0
776964,0
943256,0
743499,0
938819,0
154437,0
588228,0
607808,0
311094,0
663399,0
23490,0
514638,0
968952,0
2335,0
410538,0
991817,0
452651,0
487979,0
262757,0
183383,0
3520,0
886647,0
735137,0
280285,0
584490,0
974222,0
656029,0
914419,0
208072,0
785403,0
521797,0
149184,0
307307,0
236870,0
93011,0
361559,0
93719,0
67091,0
821832,0
481140,0
154701,0
173273,0
895534,0
883741,0
124316,0
340051,0
657555,0
463058,0
845003,0
89908,0
933774,0
124654,0
814826,0
547773,0
980315,0
802582,0
397060,0
992896,0
458738,0
380622,0
582451,0
141696,0
119885,0
455355,0
52222,0
322563,0
892873,0
819730,0
15027,0
137733,0
145429,0
38556,0
707550,0
152686,0
490624,0
301874,0
379813,0
528504,0
442212,0
705040,0
633352,0
36250,0
648560,0
559439,0
635679,0
85859,0
595936,0
280462,0
96079,0
605450,0
238103,0
333691,0
805291,0
117453,0
962216,0
668375,0
284676,0
487152,0
669015,0
568621,0
711641,0
425884,0
636058,0
802216,0
430823,0
757425,0
716783,0
137222,0
307356,0
136370,0
663643,0
554643,0
996710,0
345872,0
160726,0
343308,0
514261,0
413633,0
321622,0
137455,0
840787,0
966565,0
901010,0
989864,0
612762,0
998719,0
749952,0
99146,0
637703,0
389748,0
395561,0
481891,0
766704,0
963536,0
512001,0
168920,0
989605,0
103601,0
438469,0
717539,0
380860,0
885825,0
908102,0
285186,0
865025,0
74657,0
995941,0
120106,0
784069,0
95167,0
464580,0
325124,0
736900,0
701068,0
414191,0
554440,0
916536,0
508492,0
943106,0
428378,0
266057,0
764847,0
89194,0
294822,0
214089,0
564805,0
963635,0
823196,0
84249,0
553027,0
911152,0
558657,0
291599,0
625766,0
856952,0
41758,0
62122,0
410925,0
793613,0
887864,0
887981,0
274807,0
299258,0
989197,0
792592,0
700001,0
658075,0
668083,0
215227,0
184007,0
97536,0
622496,0
255073,0
971679,0
776269,0
433997,0
119851,0
775476,0
342490,0
761081,0
603372,0
205151,0
258400,0
996182,0
326494,0
49199,0
45251,0
661077,0
443148,0
344404,0
583499,0
640387,0
25903,0
181109,0
625312,0
695468,0
908588,0
597940,0
791008,0
206163,0
770367,0
472013,0
263488,0
814093,0
7346,0
659791,0
700685,0
268731,0
985850,0
134549,0
698935,0
650514,0
454909,0
949335,0
731140,0
718894,0
110816,0
311162,0
440046,0
363809,0
96022,0
116915,0
43907,0
79714,0
311872,0
377625,0
673222,0
475411,0
669927,0
597467,0
165510,0
737935,0
685741,0
142768,0
763415,0
142576,0
237454,0
904205,0
651513,0
133554,0
508413,0
406006,0
674100,0
30679,0
815215,0
282359,0
733424,0
243333,0
16409,0
376232,0
799348,0
866891,0
841278,0
984723,0
8761,0
608183,0
497335,0
559102,0
343127,0
492760,0
478983,0
790416,0
562588,0
723584,0
400867,0
174735,0
419932,0
803331,0
537933,0
813046,0
744633,0
258913,0
552231,0
935398,0
866998,0
43812,0
158256,0
945792,0
739305,0
1930,0
333031,0
199404,0
900861,0
824563,0
91166,0
270292,0
940594,0
571125,0
710545,0
315615,0
904990,0
235614,0
641712,0
77454,0
625586,0
989941,0
687565,0
326543,0
214455,0
897840,0
50512,0
411196,0
975992,0
659468,0
489574,0
968217,0
102265,0
192206,0
413945,0
654274,0
248535,0
702269,0
423899,0
515606,0
419009,0
605799,0
791220,0
709603,0
522539,0
346697,0
798467,0
619016,0
270190,0
168014,0
433465,0
738685,0
194430,0
965555,0
953206,0
228453,0
836733,0
577975,0
507124,0
741305,0
227032,0
375204,0
409017,0
183839,0
940809,0
137374,0
204468,0
455583,0
977933,0
427493,0
640789,0
332831,0
788555,0
892358,0
106920,0
401674,0
848560,0
578406,0
284361,0
533926,0
3919,0
622611,0
187059,0
784429,0
221328,0
364788,0
542266,0
916023,0
957256,0
751012,0
904274,0
605624,0
836975,0
280598,0
174966,0
637243,0
99684,0
199172,0
911057,0
498375,0
171096,0
570112,0
571984,0
252919,0
163653,0
578641,0
653892,0
201844,0
849924,0
334568,0
249630,0
904648,0
81978,0
315984,0
831538,0
997662,0
342200,0
399400,0
253476,0
336421,0
145335,0
609225,0
858609,0
90226,0
115579,0
850806,0
886140,0
924582,0
723083,0
129227,0
181390,0
700152,0
805995,0
791049,0
577095,0
116462,0
143587,0
684301,0
35981,0
68558,0
276292,0
611769,0
164299,0
801606,0
983507,0
766764,0
676421,0
219944,0
224671,0
219756,0
811503,0
104049,0
135753,0
216949,0
452160,0
233478,0
300135,0
452790,0
88694,0
165077,0
448957,0
171725,0
4730,0
542852,0
570398,0
63578,0
815489,0
487278,0
531673,0
181392,0
714641,0
945567,0
381079,0
929093,0
82434,0
937163,0
50783,0
850944,0
440137,0
671712,0
714693,0
165343,0
648113,0
260504,0
268019,0
838553,0
915823,0
498532,0
364706,0
294869,0
220886,0
298235,0
989942,0
602329,0
463237,0
219127,0
880322,0
894033,0
651382,0
254777,0
939125,0
157768,0
851764,0
53281,0
46722,0
939186,0
820278,0
311075,0
517616,0
685833,0
928180,0
991437,0
774506,0
66743,0
297540,0
452086,0
763785,0
261073,0
848542,0
162402,0
516174,0
610031,0
731071,0
609472,0
268718,0
526983,0
271549,0
643282,0
437287,0
798033,0
884151,0
399307,0
500334,0
971330,0
14268,0
23899,0
592166,0
923731,0
941875,0
684883,0
429850,0
464683,0
144925,0
565859,0
601419,0
969600,0
237355,0
583346,0
27490,0
618572,0
433484,0
814869,0
91034,0
119214,0
318841,0
470572,0
669700,0
30005,0
498233,0
249493,0
639809,0
393443,0
715739,0
44542,0
491065,0
511979,0
901263,0
858186,0
849757,0
775572,0
341785,0
587918,0
811188,0
936023,0
345058,0
860070,0
94012,0
595964,0
822509,0
49668,0
92478,0
420067,0
795146,0
162478,0
42505,0
778806,0
839620,0
32316,0
466113,0
667149,0
109544,0
852438,0
418355,0
243637,0
958151,0
476582,0
723841,0
766381,0
884512,0
602717,0
481255,0
412422,0
710940,0
266685,0
156121,0
54532,0
33669,0
715164,0
752756,0
246837,0
377549,0
242662,0
264375,0
415985,0
381090,0
916054,0
765152,0
881156,0
315294,0
859153,0
480688,0
898194,0
114367,0
910238,0
24690,0
292979,0
919757,0
950888,0
708570,0
959074,0
190126,0
215454,0
720737,0
907097,0
611809,0
330076,0
410486,0
148597,0
732274,0
862329,0
61340,0
723785,0
861275,0
749353,0
878403,0
169686,0
719932,0
123476,0
54367,0
133559,0
746688,0
596126,0
805293,0
459864,0
755485,0
160165,0
677873,0
379366,0
121900,0
862612,0
543460,0
604523,0
178876,0
299345,0
64889,0
117271,0
315143,0
470418,0
114783,0
707152,0
535533,0
330878,0
428945,0
313712,0
594225,0
632663,0
174802,0
151767,0
678321,0
115003,0
430507,0
724022,0
70707,0
413006,0
574491,0
310168,0
633774,0
909390,0
37616,0
526654,0
291103,0
457975,0
345095,0
397907,0
881703,0
515065,0
388604,0
232937,0
106418,0
901246,0
129660,0
819547,0
472011,0
346090,0
382512,0
759780,0
296997,0
407995,0
387191,0
798757,0
90040,0
706680,0
493150,0
551831,0
641983,0
800278,0
270213,0
135427,0
195974,0
160894,0
221773,0
45301,0
324469,0
239388,0
13555,0
532479,0
99636,0
592894,0
925033,0
284000,0
851041,0
857976,0
933087,0
865771,0
748529,0
391978,0
584535,0
770415,0
676716,0
276647,0
112448,0
880029,0
981233,0
183040,0
827505,0
151332,0
134853,0
570287,0
825370,0
144875,0
792385,0
618830,0
626671,0
496078,0
392530,0
386323,0
304964,0
863745,0
173770,0
503729,0
444020,0
775911,0
498477,0
98071,0
170227,0
341772,0
694720,0
996782,0
428668,0
376007,0
254367,0
285742,0
893987,0
568870,0
128626,0
642892,0
911078,0
134674,0
246018,0
533744,0
314976,0
56940,0
163961,0
107515,0
519599,0
486970,0
526101,0
881786,0
645271,0
686433,0
345997,0
462832,0
995255,0
211193,0
728770,0
310026,0
959657,0
422725,0
524402,0
836211,0
213369,0
608430,0
426663,0
996537,0
766999,0
998192,0
667087,0
859577,0
618773,0
423563,0
313982,0
869711,0
69213,0
1688,0
786800,0
654476,0
737894,0
99056,0
469768,0
340972,0
252033,0
341043,0
628148,0
18207,0
909456,0
523191,0
585680,0
936103,0
23654,0
450659,0
262503,0
193506,0
20430,0
655616,0
783280,0
357554,0
436191,0
783745,0
943991,0
668825,0
105437,0
483991,0
198612,0
68225,0
280304,0
403722,0
635815,0
210796,0
66690,0
598082,0
66561,0
191351,0
134030,0
299824,0
456515,0
665320,0
148258,0
189838,0
865705,0
43701,0
971649,0
667106,0
633453,0
675859,0
713046,0
912498,0
426422,0
341244,0
686153,0
794706,0
703909,0
41462,0
737175,0
62588,0
743151,0
898505,0
867749,0
897546,0
91489,0
305916,0
30988,0
315900,0
930443,0
324172,0
769081,0
828294,0
483979,0
959398,0
214857,0
979721,0
493433,0
76693,0
983657,0
533918,0
293833,0
176968,0
224371,0
486964,0
245630,0
605640,0
554744,0
877873,0
327675,0
32488,0
992377,0
135384,0
269472,0
162144,0
940980,0
397639,0
183434,0
475224,0
213574,0
945758,0
982133,0
307878,0
541430,0
513760,0
996798,0
504014,0
186,0
41671,0
801178,0
708938,0
69173,0
424813,0
81546,0
817174,0
295221,0
580265,0
717141,0
551320,0
903841,0
428605,0
537403,0
889689,0
712004,0
689564,0
346312,0
552605,0
812362,0
547399,0
896487,0
7413,0
434319,0
181028,0
151586,0
281769,0
425791,0
476120,0
935112,0
284185,0
52822,0
191509,0
706035,0
1420,0
724812,0
718572,0
579151,0
251616,0
200032,0
559701,0
846772,0
533153,0
319200,0
418855,0
703265,0
912241,0
353204,0
891441,0
770867,0
13038,0
444548,0
144721,0
23456,0
310556,0
693627,0
322868,0
242205,0
805327,0
322079,0
252859,0
911178,0
592392,0
358137,0
687166,0
960880,0
591071,0
932055,0
466106,0
46036,0
940273,0
335122,0
822343,0
645369,0
819066,0
603225,0
486053,0
81945,0
493338,0
892953,0
767323,0
212941,0
113652,0
525836,0
17000,0
72323,0
56258,0
952789,0
534197,0
220908,0
489909,0
158149,0
808000,0
580101,0
620270,0
345642,0
209499,0
348982,0
931257,0
781506,0
870527,0
342122,0
267264,0
311795,0
512564,0
27828,0
316670,0
734750,0
780860,0
239361,0
937458,0
446373,0
317116,0
9194,0
256768,0
73345,0
349668,0
145821,0
162469,0
592925,0
386906,0
270544,0
56183,0
18869,0
317223,0
406708,0
996345,0
240048,0
881948,0
680527,0
250358,0
888497,0
664853,0
329889,0
772775,0
954255,0
728347,0
735975,0
182263,0
805858,0
259415,0
689804,0
833525,0
545331,0
643994,0
576827,0
542407,0
1812,0
987744,0
959688,0
387337,0
402602,0
936340,0
611199,0
290639,0
630237,0
961923,0
225172,0
690574,0
861970,0
38704,0
540774,0
689063,0
233073,0
248577,0
837649,0
238364,0
220815,0
883774,0
172879,0
696981,0
750078,0
118098,0
753070,0
534244,0
993439,0
683174,0
838707,0
344931,0
435736,0
960545,0
672140,0
392850,0
751761,0
111237,0
227787,0
916813,0
439029,0
722271,0
303931,0
489016,0
132485,0
741549,0
604876,0
297761,0
460391,0
22868,0
129219,0
145187,0
146743,0
845734,0
173968,0
787857,0
851832,0
332574,0
499994,0
607129,0
76754,0
104248,0
860196,0
648860,0
228100,0
596748,0
789113,0
679672,0
61996,0
673477,0
308748,0
712261,0
67817,0
691540,0
719623,0
940455,0
563964,0
731065,0
476442,0
340047,0
817642,0
429635,0
135061,0
712420,0
57479,0
981811,0
24712,0
862939,0
534286,0
46361,0
551296,0
962913,0
464476,0
755199,0
973377,0
356350,0
986033,0
728391,0
526938,0
446251,0
599487,0
123862,0
803980,0
268114,0
582772,0
14436,0
121045,0
433731,0
178517,0
849156,0
810741,0
45701,0
304580,0
445633,0
552284,0
184037,0
841955,0
817196,0
114264,0
50098,0
987915,0
721108,0
918445,0
217629,0
795944,0
66736,0
964502,0
570543,0
707220,0
598951,0
947391,0
432324,0
50810,0
942237,0
77650,0
515601,0
362902,0
882095,0
894249,0
433103,0
806720,0
436464,0
105400,0
464573,0
708874,0
846647,0
717878,0
265064,0
179331,0
897923,0
463672,0
433389,0
994134,0
136045,0
808734,0
658775,0
790071,0
454726,0
573622,0
98363,0
38476,0
59651,0
791054,0
529925,0
680355,0
491776,0
186200,0
882143,0
404455,0
734798,0
254346,0
743231,0
347188,0
966699,0
673576,0
210221,0
737776,0
124509,0
59749,0
551704,0
265590,0
236868,0
432914,0
497043,0
146424,0
314788,0
145925,0
173127,0
937698,0
299192,0
13640,0
502933,0
957684,0
517427,0
241600,0
184710,0
175791,0
348277,0
739033,0
199453,0
792079,0
804855,0
749247,0
133718,0
711474,0
454176,0
520711,0
190842,0
628117,0
614684,0
790802,0
753298,0
45420,0
235385,0
128871,0
15276,0
276743,0
302188,0
501050,0
22480,0
329343,0
903877,0
426626,0
919670,0
49521,0
883428,0
839364,0
163828,0
707050,0
187504,0
453819,0
998257,0
451848,0
840785,0
911881,0
206411,0
561505,0
898428,0
164357,0
311478,0
559420,0
473473,0
254750,0
943377,0
536246,0
968544,0
35718,0
652573,0
169184,0
286434,0
968424,0
573918,0
43062,0
987506,0
636124,0
586814,0
853993,0
765693,0
161947,0
212648,0
71167,0
178069,0
506581,0
440686,0
91528,0
592220,0
309541,0
687415,0
959434,0
405720,0
716479,0
977908,0
