id,cost
103,3.11918638401832
104,2.79463747879747
105,2.66924010905673
106,27.6315572183376
107,15.7970009163797
108,8.9658181127191
109,6.30924755501603
110,4.76325624013875
111,4.39559297757393
112,4.25112896046698
113,4.21187893529315
114,6.28382992984731
115,6.99919862887329
116,14.4856846415563
117,12.0714581714345
118,11.1161663117979
119,10.5816739883865
120,35.1236409679511
121,26.2135928111801
122,27.0330693780909
123,19.3435610718984
124,17.6044736274191
125,9.77421228076519
126,4.75644072436295
127,3.3818097083786
128,2.24754066041775
129,2.05364521585364
130,1.92799900565897
131,16.2573690716802
132,23.5662877761696
133,16.3844877486245
134,14.3474898743857
135,14.5682124036522
136,3.50869916846253
137,9.05323666601239
138,8.60780831808245
139,7.18251407696969
140,6.36141465476056
141,3.15960176432398
142,26.3041392678046
143,15.3661769860344
144,8.12397680115693
145,5.83624424658321
146,4.58425680628372
147,4.31190089708445
148,4.1743477462038
149,4.1551135603014
150,17.4490733938102
151,28.8722897552228
152,16.9368798507069
153,10.222229546435
154,7.55021287052981
155,6.05490375994894
156,5.63125579068822
157,5.51850497110486
158,5.40038221250185
159,84.7868093381311
160,69.6703753486506
161,61.8784856269983
162,52.0578963126935
163,41.9554211046704
164,26.5623913780113
165,21.2200161137739
166,18.3990014643595
167,20.8176032569312
168,12.0671467158112
169,6.5759235503258
170,4.31360549959604
171,3.0716511417744
172,2.80982571359115
173,2.69442416240061
174,2.65960188767565
175,20.0873607599456
176,12.7020614824998
177,7.66067866807204
178,11.8327458198189
179,8.71592224326587
180,7.56037901664578
181,40.4729168665435
182,27.7424570421257
183,13.9302497218344
184,8.25189814160745
185,28.697640043353
186,21.1644824108518
187,14.4546023012817
188,9.87552266576009
189,7.84714311665341
190,7.73573936352899
191,7.68561805041934
192,7.70340003264467
193,4.15810356097157
194,4.15810356097157
195,21.8212087868053
196,12.0028177990522
197,6.55785720683429
198,4.59176213518599
199,3.36960749065274
200,3.03731049480163
201,2.95387878000182
202,2.91290413910099
203,21.5610653030307
204,12.0120080888266
205,6.25687954000072
206,4.36579265639043
207,3.15049712606441
208,2.87121541032469
209,2.75008541251845
210,2.69973875202506
211,21.4498540528486
212,11.9021526983187
213,6.19250362141304
214,4.29300286777284
215,3.08640493961141
216,2.7706747107999
217,2.61784344416634
218,2.57145441898898
219,21.2687503887886
220,11.7628242577067
221,6.05851779977586
222,4.10090904146791
223,2.90124774221509
224,2.62722111212279
225,2.49210918948594
226,2.40959147240093
227,21.4831941452417
228,11.9555532230615
229,6.20113462541273
230,4.30349026800666
231,3.10841719020261
232,2.79704423066907
233,2.62274864260961
234,2.58141466437111
235,21.4831941452417
236,11.9555532230615
237,6.20113462541273
238,4.30349026800666
239,3.10841719020261
240,2.79704423066907
241,2.62274864260961
242,2.58141466437111
243,16.4741486241657
244,8.23708997179693
245,8.44432748877643
246,6.44658746329742
247,23.2818565169796
248,13.1078445824151
249,7.72842309526721
250,5.27145661201228
251,4.21808553161931
252,3.56635634741556
253,3.42650972274609
254,3.36496853862068
255,19.9219394214103
256,24.5912053377479
257,13.4348699738479
258,7.65820699675334
259,5.26245318674501
260,3.73596686268697
261,3.90212910704761
262,3.66212582162436
263,3.44902214546726
264,20.0687347124185
265,30.8916699654893
266,19.872245942552
267,13.8514756515634
268,10.1083856493154
269,9.39978545662528
270,9.31015678365578
271,9.32894843818319
272,9.21178485286326
273,3.72336664747791
274,7.74691274852471
275,21.557728506142
276,12.3026598876343
277,6.52254918542017
278,4.3501613055427
279,3.16795779954957
280,2.95702206064329
281,2.88969196685995
282,2.84241846448519
283,4.0803746613663
284,4.1049696756689
285,20.4944826616821
286,16.3266331812447
287,9.34551851170801
288,8.66211458138848
289,22.1564836251198
290,13.3682174208927
291,6.91405898545957
292,4.99842029938647
293,3.80784297135043
294,3.51292032569874
295,3.386538270115
296,3.32330589748033
297,21.6509798190058
298,11.9779160323199
299,6.23547033661277
300,4.33862000698584
301,3.16107752610945
302,2.87150313157971
303,2.67985452708864
304,2.62671389358417
305,1.88687571909546
306,20.0265697637501
307,22.6668182245814
308,12.9983289714546
309,7.05708731698632
310,4.96572355183418
311,3.87972844252436
312,3.49636241652764
313,3.34672101162648
314,3.38545466431739
315,20.2988396734497
316,12.56214880702
317,6.90516483708738
318,4.29329564670453
319,3.05818492626646
320,3.04517715739869
321,2.88016826304339
322,2.8250431304767
323,10.5540589341724
324,24.4744251835105
325,14.612353459257
326,8.24460066615986
327,6.10295208608312
328,4.57430678180158
329,4.32170439377543
330,4.1588415697136
331,4.1588415697136
332,26.5006758807381
333,15.8407233180196
334,9.00108341944401
335,6.83678584417392
336,5.6567218841371
337,5.27916868212299
338,5.06296103820023
339,4.99586351729182
340,26.5006758807381
341,15.8407233180196
342,9.00108341944401
343,6.83678584417392
344,5.6567218841371
345,5.27916868212299
346,5.06296103820023
347,4.99586351729182
348,47.8108955766045
349,22.131248372025
350,16.6817294250775
351,8.95346321942576
352,8.54192132610028
353,3.74225266018501
354,1.88882368850563
355,13.1102853406069
356,9.81348385792551
357,9.22228490091193
358,9.4630980907728
359,5.80064254456669
360,5.75325102130192
361,9.53356667804285
362,8.35600420825425
363,23.5932227326233
364,19.5147547371524
365,18.5483001818591
366,11.5796818103788
367,11.0761227971121
368,10.2121456252603
369,46.0557400563972
370,21.9800279741152
371,12.3918508440696
372,6.69127272467183
373,4.71857664332971
374,3.59368313168435
375,3.29865740715606
376,3.15322750759986
377,3.09632436982437
378,39.7298597298367
379,25.1631361356631
380,23.5664435098776
381,21.9526293889231
382,14.1542877884776
383,25.2997493690518
384,15.6411123922211
385,10.0091959959887
386,8.75394810597157
387,6.68139637255581
388,6.287147278533
389,6.02275784249618
390,5.99932667848012
391,28.1709651883413
392,16.4607970640523
393,10.017138959805
394,7.29304691676966
395,5.8317365525714
396,5.50419439890757
397,5.37102733758094
398,5.31682383404804
399,25.4356426460039
400,15.6411123922211
401,9.99875234736569
402,8.97475714398963
403,6.76278873985974
404,6.31130352158365
405,6.05099399399613
406,6.02984002424924
407,15.4224144772726
408,12.9227364197924
409,9.02121522713757
410,5.0788761795927
411,4.05670653255707
412,29.7397788208169
413,17.7596708207654
414,13.8139072644018
415,7.78409879481824
416,7.2724011376208
417,7.07984342006481
418,7.08720536009216
419,7.08720536009216
420,28.3912352957196
421,17.6652815254817
422,14.4440416253506
423,9.85292798881166
424,8.10630954783711
425,8.05697788634404
426,8.0300915740035
427,8.02660685124902
428,28.3912352957196
429,17.6652815254817
430,14.4440416253506
431,9.85292798881166
432,8.10630954783711
433,8.05697788634404
434,8.0300915740035
435,8.02660685124902
436,27.6676201338474
437,16.9826654725551
438,11.0518286365834
439,8.09830865166248
440,6.61022517365412
441,6.38367306508194
442,6.31076473010541
443,6.27463512126418
444,29.2370313251973
445,17.1297772603919
446,9.46592511403299
447,9.66379436403666
448,7.81286219159936
449,7.72945682139227
450,7.69668620587879
451,7.69668620587879
452,20.8347045592913
453,11.2008232758571
454,5.45629865787911
455,3.59574963917817
456,2.3971187455253
457,2.06791992033
458,1.9228218651855
459,1.87732588154278
460,21.9137696038384
461,13.184348728496
462,6.76964711577358
463,4.47097246077736
464,3.56019846224593
465,3.24930027198399
466,3.04187784341468
467,2.89424508623554
468,15.0807879294807
469,12.079388224218
470,12.1959106322611
471,12.6663537409772
472,9.98932749623952
473,28.8465269124221
474,16.9927143630059
475,9.79708988430527
476,7.49356207003764
477,6.24319486430517
478,5.58709497227768
479,5.40521306063907
480,5.35967270676228
481,28.8157161796524
482,16.8203069112804
483,9.72402959405048
484,7.3055464983538
485,6.05581201065096
486,5.55251880880816
487,5.34375356631874
488,5.30052985967094
489,8.90365315518456
490,24.0309151996371
491,14.3518428121473
492,8.0957971179988
493,7.91155866303926
494,20.6480166159515
495,12.8055343323209
496,7.35995277989807
497,5.16270175606746
498,4.0755694726939
499,3.73402106124899
500,3.621923932093
501,3.57545624186015
502,21.2508423570801
503,12.721961896969
504,6.88096665741499
505,4.64716728707172
506,3.40372186162674
507,3.09012544644725
508,2.95689820536947
509,2.90224440119622
510,19.8038299598729
511,11.6765149739727
512,6.32969827235469
513,4.31355352770955
514,3.21135678504058
515,2.83530902766035
516,2.71479023551671
517,2.67102541301766
518,10.4423036199176
519,10.2709392758286
520,6.83819976618819
521,8.59607259237559
522,27.7244831463482
523,15.9232030852062
524,8.67663923529212
525,6.48910611365279
526,4.88298037156572
527,4.52974935148616
528,4.37809988195711
529,4.29730234897442
530,12.9030321958534
531,8.30601283861259
532,7.36378443756422
533,12.2133748656984
534,205.783745906849
535,125.993276059517
536,45.2235097241946
537,25.529476059439
538,18.5714094912833
539,15.443814927595
540,4.70079237351063
541,30.1449612831648
542,7.20182602758389
543,2.14597714810781
544,2.38680904396517
545,9.52760914613432
546,7.75597045013462
547,5.03422981507588
548,4.77418023981626
549,6.04870613297639
550,4.56059099172736
551,4.56415311870841
552,4.43177367494953
553,4.43177367494953
554,4.78863330405972
555,12.8614096209329
556,6.3300181427814
557,3.67322444345725
558,3.3171965337838
559,5.33693628334821
560,2.0787117530286
561,8.30421409437361
562,8.50215915331795
563,33.3506076233923
564,20.4766625115138
565,11.6415766724412
566,6.87199654564982
567,6.33214554043047
568,5.15561492409613
569,4.91591430491971
570,4.87226220473775
571,4.83030681181346
572,20.4001840397511
573,11.5671703339478
574,6.74245968184773
575,6.28249214401141
576,4.78047721626994
577,4.54539473152477
578,4.46657748481648
579,4.41664405445202
580,21.9014867638964
581,12.3392482195673
582,6.60518804946228
583,4.64502237158167
584,3.48868638199855
585,3.19012016772445
586,3.06537214008701
587,3.03572942407972
588,20.8536215945328
589,11.2798651321004
590,5.56428145645504
591,3.64932472554015
592,2.49283124732609
593,2.20217047626305
594,2.058724117692
595,2.02276513289985
596,21.9014867638964
597,12.3392482195673
598,6.60518804946228
599,4.64502237158167
600,3.48868638199855
601,3.19012016772445
602,3.06537214008701
603,3.03572942407972
604,21.5781772746838
605,11.8174520248076
606,6.3378778031681
607,4.33024151501398
608,3.14672242480806
609,2.81891271271945
610,2.67381678642105
611,2.65313533653321
612,21.3800224322367
613,11.787702498564
614,6.09011955034567
615,4.16209599301759
616,2.98176714345971
617,2.649941668629
618,2.5152707592721
619,2.46414923526888
620,21.467577253398
621,11.7495378364292
622,6.23258216098622
623,4.27548728567672
624,3.07322282552532
625,2.74712373647817
626,2.60078792490589
627,2.56992793577755
628,27.8325979066268
629,23.4588352424647
630,16.2134658646638
631,11.4990298385303
632,11.4990298385303
633,11.7456006242966
634,114.674004159481
635,36.9070028484597
636,18.1017677849568
637,17.9934573750563
638,18.455410890043
639,22.1171404315864
640,13.2184580423682
641,7.35228542457449
642,5.10129658432138
643,3.66048859185709
644,3.32701366892362
645,21.3947368129128
646,11.70809917648
647,5.97945269456927
648,4.03282885221012
649,2.99887326339683
650,2.68195230490537
651,2.47799991061762
652,2.47124665154843
653,21.6439094771099
654,11.9709223304588
655,6.34623674723567
656,4.42127397828922
657,3.20113237314604
658,2.81143039013848
659,2.66124486607973
660,2.61009917417578
661,2.98926314381146
662,9.74345078916554
663,7.92087455217716
664,7.16037304401689
665,7.17557822758414
666,3.27697767926191
667,1.51225923458506
668,1.72006400393632
669,4.61214783878191
670,25.4178717361106
671,11.7032877549701
672,7.92090258884604
673,21.3202833361095
674,11.8974618086143
675,6.00534407393555
676,4.17386030698958
677,3.0546807701322
678,2.63533840645959
679,2.48281196582785
680,2.45217660969581
681,25.7699663749768
682,8.08478622682181
683,2.33662857167141
684,10.3779578660635
685,12.2830246872958
686,15.1319263241665
687,14.0370977223655
688,13.4538760189274
689,13.3215300495326
690,12.5178387118948
691,10.3661902507185
692,20.3231537845301
693,11.3598413366171
694,5.79043727928785
695,3.65308654844889
696,2.49408362837876
697,2.1659738812598
698,2.00668917986114
699,1.9643815498655
700,23.0203089307533
701,12.7295076382846
702,6.94543642215445
703,4.91716423102776
704,3.66153824220691
705,3.38676647732371
706,3.41071243002008
707,3.43442463865238
708,21.6439094771099
709,11.9709223304588
710,6.34623674723567
711,4.42127397828922
712,3.20113237314604
713,2.81143039013848
714,2.66124486607973
715,2.61009917417578
716,6.28044964258089
717,8.73159887011311
718,7.70138817905898
719,7.30983085730799
720,6.8603119010734
721,26.5107962618744
722,22.0357446380684
723,13.4513026458147
724,13.5621360405694
725,17.5355447981728
726,15.4443335017746
727,13.4429925041928
728,13.0433361746364
729,22.845343010117
730,12.4251265246006
731,7.09694026141661
732,4.72949456814385
733,3.54673458413146
734,3.07293832939782
735,2.89179264708444
736,2.88079971795904
737,22.917724423279
738,12.9857451452796
739,7.70634680759872
740,5.37398475534036
741,4.40575810860229
742,4.03658025810533
743,3.93115069565079
744,3.869836658987
745,21.7584918311639
746,12.6198341151138
747,6.65440563178745
748,4.73976730921811
749,3.57223751149009
750,3.18489516593394
751,2.92437070812998
752,2.93540833691972
753,4.40525408663814
754,4.40525408663814
755,11.2987724764929
756,9.64436051493214
757,6.48154016924888
758,7.18575776211188
759,3.69265552951744
760,2.67344810102806
761,2.47416934767723
762,2.50573844706691
763,28.6478675840312
764,8.13660295509185
765,6.69416889497497
766,5.18556711432665
767,2.54251553615916
768,2.54251553615916
769,2.03827856362269
770,10.526695950873
771,10.2165999301894
772,12.4486284967132
773,15.9211537505159
774,11.6867981154678
775,11.0723168181751
776,9.15005339234111
777,6.94546921709367
778,9.91119551117355
779,6.92246713812167
780,7.03648777795485
781,4.36774275226562
782,4.19594566271228
783,11.1662473357928
784,4.19680194552425
785,3.34614376491908
786,3.17567142683638
787,2.86337127402838
788,37.0809370298436
789,20.8279551229184
790,11.1495947598192
791,10.3863537260399
792,21.7291003079456
793,13.4846057326728
794,7.78016801040764
795,6.12650091671964
796,4.47933295207933
797,4.27517962472416
798,4.20467918890652
799,4.09593783425907
800,28.5564451967928
801,16.916117789981
802,9.73089562256167
803,7.60190780311748
804,5.90608357160083
805,5.49729890386056
806,14.0815829395448
807,10.0544243487336
808,8.53758833308968
809,6.51212070191209
810,5.30661901790225
811,4.45383936387935
812,4.20280914461896
813,19.5970184462389
814,11.4307989087843
815,5.96336194914831
816,3.77043790563687
817,2.52803667099205
818,2.46416588700565
819,2.34992349594865
820,2.3055278879561
821,174.620615086001
822,159.818799161825
823,82.9364315556737
824,56.4293299362508
825,207.891723394662
826,185.095635368771
827,102.983108900144
828,52.0316131358479
829,166.126026098366
830,125.215195872124
831,77.9757922463765
832,53.0310682861464
833,39.7414225838245
834,35.9716825627075
835,29.6849699262845
836,18.6491715941864
837,10.8573921748218
838,8.81577911583072
839,6.92714316541159
840,6.74065599875324
841,6.62023737781903
842,6.49250108509024
843,7.71005435790719
844,2.95389405833633
845,5.19434124075277
846,12.0613553673257
847,12.8398393880715
848,12.3905661054084
849,10.3857115445882
850,9.51519864409726
851,5.5346904871828
852,3.98233934748195
853,17.2417144027997
854,16.7565648513272
855,15.5638546392609
856,14.8261499508166
857,9.02394039007191
858,5.07512829225089
859,4.88434448026115
860,4.80479192610127
861,4.95567317110305
862,59.871449873104
863,178.127929961253
864,93.9893383460459
865,61.5730332113613
866,54.858277709025
867,41.6148595544296
868,172.761451736615
869,164.335426094897
870,128.552251133651
871,80.0638655661377
872,23.059351563241
873,6.41071641244287
874,2.09125996152976
875,23.9954086751393
876,14.3795091237571
877,7.9678476647397
878,6.31086184447339
879,4.60472096719845
880,4.49099551279049
881,4.47485324062735
882,4.36908570707089
883,23.4703183560949
884,13.8143488050434
885,7.80826726848543
886,6.23316522535036
887,4.58974873156504
888,4.44281368645475
889,4.33742115892965
890,4.21141943187921
891,22.38062936978
892,12.3727716558673
893,6.73924100514956
894,4.83481045619026
895,3.62502381442123
896,3.39417685121969
897,3.18583151847867
898,3.10479544256119
899,27.9010979546362
900,16.861819764091
901,9.37862239924804
902,7.30543273510383
903,5.66345737469016
904,5.3325959727661
905,5.22717820467038
906,5.19133165283405
907,5.43146169789205
908,8.97430690058944
909,8.0873565022793
910,6.00333175622834
911,5.5020688815169
912,21.1074818529977
913,12.475544695195
914,6.71260537209018
915,4.83182449013174
916,3.30555923153747
917,3.2060473415478
918,3.05469478300248
919,3.02855016702699
920,22.7172526473415
921,13.1770062140442
922,6.98030442066782
923,4.9329819026638
924,3.37260649941384
925,3.14016191508433
926,3.07126235110357
927,3.06374489166151
928,18.7183719497975
929,10.4955767406961
930,6.50642043047259
931,4.81078866593466
932,4.04616320478628
933,3.85169379931364
934,3.63879144256837
935,3.54836086746243
936,28.3119089483359
937,8.8199742016558
938,9.1543119269729
939,7.95558480313948
940,7.1176885733733
941,7.45295367077556
942,11.1072779491837
943,8.80411741274177
944,7.57954912863804
945,6.34517688918961
946,5.2805546029384
947,14.9296480939821
948,6.04463138123806
949,28.7558829062343
950,16.9767768553251
951,9.99212398459445
952,7.66907717835084
953,6.19622744769603
954,5.79904203467154
955,5.65382761454889
956,5.62122897028705
957,28.4818460332064
958,17.8409252370026
959,9.81779000241242
960,7.61604160773353
961,6.13314395538697
962,5.59430276377118
963,5.40428472737522
964,5.38303927392018
965,25.4359024717938
966,15.2959446420828
967,9.34348378150921
968,7.17922549979465
969,5.80567339220371
970,5.58194225772742
971,5.4591462439653
972,5.45893579625701
973,27.844696919665
974,15.9717088080587
975,8.96437923676316
976,6.52724003195779
977,5.0942144682816
978,4.73924246809589
979,4.53913678189454
980,4.49442037630534
981,27.9694475872731
982,17.2639887247363
983,9.27566693421253
984,7.01459029957438
985,5.58143477022938
986,5.1397302054567
987,4.99722175914906
988,4.92230024102496
989,4.37460712183642
990,1.83869407458738
991,5.28823230068846
992,2.87315872978022
993,2.2616234579995
994,2.17979269349963
995,68.5892589690225
996,28.6800540337356
997,14.2739328574904
998,8.45617644645599
999,5.71709460858461
1000,4.1311575016935
1001,3.91596895478686
1002,3.84202679257822
1003,3.7974156002272
1004,22.6504471753524
1005,14.3419735721185
1006,7.82690048285908
1007,5.62696387764683
1008,4.30340645359277
1009,4.14718244035764
1010,4.19632155506467
1011,4.14220541259652
1012,27.3107161241268
1013,16.9735150913722
1014,10.0684691993757
1015,8.82098720996434
1016,7.9684482894019
1017,7.82931015447703
1018,7.7729895767284
1019,7.71962120056801
1020,27.7033295587107
1021,16.1792338041584
1022,9.13363532528415
1023,6.94738957843848
1024,5.51069084744034
1025,5.06949682717787
1026,4.86058651594659
1027,4.80191381526302
1028,3.30625780569456
1029,5.30788190544662
1030,39.1657255220287
1031,13.3855860829241
1032,28.422956391703
1033,22.8306288398729
1034,30.4113397998045
1035,18.7884379200794
1036,12.1013903524799
1037,9.20807636003424
1038,7.79440682242073
1039,7.67791395443369
1040,7.49024218426764
1041,7.67534167378919
1042,30.4183007350991
1043,19.281229277821
1044,12.7788488086142
1045,9.71663190032054
1046,9.44404394207269
1047,9.35845099847356
1048,9.28347230038402
1049,9.55483276198832
1050,4.17955714377073
1051,29.5634054383035
1052,16.9401588774728
1053,10.2081709545576
1054,8.59897467827744
1055,6.73874105011597
1056,6.36673811012527
1057,6.33469854539634
1058,6.37066517668892
1059,4.45110876718354
1060,4.16036331591255
1061,3.22028771120167
1062,3.77292010347095
1063,5.52518118169727
1064,30.2185115944148
1065,27.8010820470941
1066,18.1568489292452
1067,9.38497668287136
1068,29.7981929986762
1069,18.1239240169216
1070,11.7969152135114
1071,8.85675607471812
1072,7.40028319533058
1073,7.18979737919999
1074,7.14507737258387
1075,7.07210588157581
1076,3.60635509419473
1077,32.1239749196768
1078,28.6273659182591
1079,16.8970661827935
1080,9.55565609268658
1081,7.73624679161215
1082,5.9629244957155
1083,5.6289694028612
1084,5.60797548767893
1085,5.54895061802997
1086,3.29425658295019
1087,3.13043170295001
1088,2.96044712022507
1089,3.06066043409818
1090,7.7505584035263
1091,7.59389794667967
1092,7.59389794667967
1093,7.56498149953255
1094,16.2930752579885
1095,16.0425344333998
1096,15.7403541255437
1097,22.007299018892
1098,12.4394185672613
1099,6.68190574289156
1100,4.81894291583302
1101,3.64037343205265
1102,3.30579543816771
1103,3.18123997660871
1104,3.11494382716115
1105,22.0809638619289
1106,12.4877405340319
1107,6.77651113107889
1108,4.94128502783807
1109,3.7081084862522
1110,3.43347323898427
1111,3.28991044270954
1112,3.22258189695749
1113,11.1072779491837
1114,8.80411741274177
1115,7.57954912863804
1116,6.34517688918961
1117,5.2805546029384
1118,13.2192400439986
1119,8.13820205297138
1120,9.30946945485424
1121,10.6741275114567
1122,8.4568113832535
1123,21.5562141968132
1124,4.70382948163707
1125,1.47776712521665
1126,21.377138364109
1127,11.7856487163565
1128,6.39929910180819
1129,4.7160415474282
1130,3.40451908092242
1131,3.21265922010428
1132,2.81884852501766
1133,2.82397960333232
1134,20.9807342667609
1135,11.7452381369197
1136,11.3387578000282
1137,22.0807838611237
1138,12.0580824397836
1139,6.42663084997927
1140,4.6353136256004
1141,3.23707542297191
1142,2.9388044663975
1143,2.7574733405605
1144,2.7142094428129
1145,2.87323062285337
1146,3.57992752936846
1147,3.62074405348068
1148,29.3186066204427
1149,7.1906915643831
1150,3.60108360170233
1151,11.402452637965
1152,6.14601953835243
1153,29.0012308988331
1154,7.78101021361995
1155,2.31413683848182
1156,17.3686255889243
1157,9.41407686419411
1158,8.40527787791403
1159,7.10249830060252
1160,20.8313600942588
1161,11.9891813077825
1162,7.40862854357386
1163,4.18005310398682
1164,3.35116491802079
1165,3.18887830390765
1166,3.13731610394475
1167,3.12054618711259
1168,27.4928449733827
1169,16.0432082714771
1170,8.91623217054072
1171,6.50321485335828
1172,4.84753491622361
1173,4.51562414134075
1174,4.35096744006711
1175,4.29637287520316
1176,27.4526309528938
1177,15.8759794391187
1178,8.97625847789605
1179,6.49807999861713
1180,4.79438054089735
1181,4.45925174746122
1182,4.33904828534931
1183,4.28459329745815
1184,114.139753290331
1185,74.9330433323737
1186,53.8993441370474
1187,44.1744533121339
1188,39.8077369578385
1189,39.2312868825741
1190,21.9496300111096
1191,12.6828586572375
1192,6.25957415299766
1193,4.34315672640746
1194,2.91775556085406
1195,2.63166492082924
1196,2.64005794084621
1197,2.55749589426962
1198,8.59110718660967
1199,2.36716166648904
1200,2.35583110133482
1201,9.31662946365907
1202,28.0851138838862
1203,16.7559486137021
1204,9.58766788935355
1205,8.01655328701428
1206,5.90799732055998
1207,5.6275139151603
1208,5.57616847880008
1209,5.55149466883929
1210,28.1377881777796
1211,16.2973561670942
1212,9.19411173997019
1213,6.78401907801301
1214,5.36534652999515
1215,4.96273602100393
1216,4.80440340533204
1217,4.72472314731881
1218,6.3258542041521
1219,2.14012932754912
1220,1.91381683622368
1221,3.17429914769168
1222,3.58738687344769
1223,3.8640804693735
1224,3.8640804693735
1225,23.0505007432656
1226,13.5184755329457
1227,7.76046636128346
1228,6.10733490263034
1229,4.5668439126719
1230,4.40384600680218
1231,4.26019473057446
1232,4.24219943026176
1233,29.3703143730782
1234,18.1991880443713
1235,10.4792764241846
1236,8.11666834443153
1237,6.63318285690386
1238,6.28853890792066
1239,6.19147723682222
1240,6.13125625915378
1241,28.1382131102448
1242,17.8032396267413
1243,10.031397082316
1244,7.86218704183343
1245,6.38510971365508
1246,6.05056609969494
1247,5.85993428329921
1248,5.83450774980871
1249,87.8011233327257
1250,67.6329057530026
1251,60.9207517003794
1252,54.2891558298872
1253,65.4324848506412
1254,27.9472277923416
1255,16.1358206850504
1256,8.89598129560383
1257,6.62871008056099
1258,5.10999230529038
1259,4.69708864121195
1260,4.58020341805008
1261,4.52106527914389
1262,1.68603945631102
1263,1.87929467499531
1264,22.2716412514149
1265,12.6557334776745
1266,6.80237690908715
1267,4.90034170825765
1268,3.68357705389713
1269,3.3606009453104
1270,3.19307144348337
1271,3.15839481655713
1272,14.7303884341498
1273,12.7931505855332
1274,12.8489810799273
1275,11.5591827859273
1276,23.7622338285271
1277,14.2389562422408
1278,8.39711889171886
1279,6.30467360549474
1280,5.1111208215286
1281,4.98242579990546
1282,4.90648449389226
1283,4.85433684164271
1284,6.73013637569587
1285,26.5155814821807
1286,15.8407233180196
1287,9.04722135829875
1288,6.86268852508364
1289,5.64000684923304
1290,5.28420485419298
1291,5.07432162436102
1292,5.0070983782232
1293,6.96532437580594
1294,12.1075161508881
1295,27.2021893051829
1296,14.6333864162702
1297,9.1157329452171
1298,6.51848700101068
1299,5.26466780454281
1300,4.77912006886309
1301,4.63645379553491
1302,4.58676780667858
1303,27.2021893051829
1304,14.6333864162702
1305,9.08278438890701
1306,6.50289109050856
1307,5.08737245581468
1308,4.76488105383163
1309,4.60370527926607
1310,4.55314563103954
1311,27.2021893051829
1312,14.6333864162702
1313,9.08278438890701
1314,6.50289109050856
1315,5.08737245581468
1316,4.76488105383163
1317,4.60370527926607
1318,4.55314563103954
1319,254.366505786741
1320,27.3670110420238
1321,15.2771901236914
1322,8.63145797164187
1323,5.91583250004965
1324,4.56568675549834
1325,4.21127317266698
1326,4.11324522984362
1327,4.07540611183151
1328,26.2386020733887
1329,15.8578486568561
1330,9.98820986727811
1331,7.68601745256073
1332,6.48255679382947
1333,6.37873748072422
1334,6.26853631646288
1335,6.22670315244574
1336,25.9911576382948
1337,25.1710117987831
1338,23.6921176755185
1339,20.9119508752351
1340,28.4766195297009
1341,16.6974151345172
1342,9.40868348082263
1343,7.13785123947685
1344,5.70330422847785
1345,5.44060059097681
1346,5.25941863168476
1347,5.22113758953495
1348,6.23580960706435
1349,15.6108169662386
1350,10.5674722200568
1351,8.62674142000357
1352,8.31336423606179
1353,7.74917252782037
1354,6.61911195156253
1355,6.39073062117726
1356,2.6450938088476
1357,21.4870707384384
1358,12.9612330315444
1359,7.06583332239402
1360,4.84733708881154
1361,3.89778214624907
1362,3.59990150418404
1363,3.46713727866991
1364,3.40940276340828
1365,21.5464367338816
1366,12.293084532668
1367,6.92401152013912
1368,4.96593050226773
